song,artist,album_name,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,id,uri,uri,track_href,time_signature,song,artist,album_name,album_id,duration_ms,duration_ms,explicit,popularity
i don't want you,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,0.565,0.175,0.0,-13.504,0.0,0.0599,0.681,0.000264,0.0886,0.741,98.377,0vZ3ouFZBchLNLXyGmfiOs,0vZ3ouFZBchLNLXyGmfiOs,spotify:track:0vZ3ouFZBchLNLXyGmfiOs,spotify:track:0vZ3ouFZBchLNLXyGmfiOs,https://api.spotify.com/v1/tracks/0vZ3ouFZBchLNLXyGmfiOs,3.0,i don't want you,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,170621.0,170621,False,43
La Guitarre Royalle: Gigue 'cherie du Roy',Francesco Corbetta,Corbetta / Visee: Suites for Guitars and Theorbos,5MlREUepW1ViAdel0hTFTM,0.606,0.178,1.0,-24.956,0.0,0.0457,0.995,0.957,0.1,0.279,105.947,0TiHF8cbsg4l6idsOBzPyp,0TiHF8cbsg4l6idsOBzPyp,spotify:track:0TiHF8cbsg4l6idsOBzPyp,spotify:track:0TiHF8cbsg4l6idsOBzPyp,https://api.spotify.com/v1/tracks/0TiHF8cbsg4l6idsOBzPyp,4.0,La Guitarre Royalle: Gigue 'cherie du Roy',Francesco Corbetta,Corbetta / Visee: Suites for Guitars and Theorbos,5MlREUepW1ViAdel0hTFTM,77053.0,77053,False,20
falling from your hands,CORBAL,desolated,7vM4D8AOkgWZIwblFTJi4L,0.371,0.1,5.0,-22.506,0.0,0.0305,0.932,0.923,0.156,0.0386,51.952,109XSNAY1te6GMZmZtH26a,109XSNAY1te6GMZmZtH26a,spotify:track:109XSNAY1te6GMZmZtH26a,spotify:track:109XSNAY1te6GMZmZtH26a,https://api.spotify.com/v1/tracks/109XSNAY1te6GMZmZtH26a,3.0,falling from your hands,CORBAL,desolated,7vM4D8AOkgWZIwblFTJi4L,77473.0,77472,False,43
Corba Jokic trojka kos,Corba,Corba Jokic trojka kos,60BMSD0VtyUpQXa5QKFcIk,0.938,0.751,10.0,-4.334,0.0,0.126,0.201,0.0,0.152,0.798,130.031,1uD6YKXZFJRYVoweMbORCj,1uD6YKXZFJRYVoweMbORCj,spotify:track:1uD6YKXZFJRYVoweMbORCj,spotify:track:1uD6YKXZFJRYVoweMbORCj,https://api.spotify.com/v1/tracks/1uD6YKXZFJRYVoweMbORCj,4.0,Corba Jokic trojka kos,Corba,Corba Jokic trojka kos,60BMSD0VtyUpQXa5QKFcIk,120692.0,120692,False,8
beibs in the trap,Dibyo,beibs in the trap,5O3m57qaLz80EFO2JjpAns,0.834,0.582,1.0,-7.258,1.0,0.227,0.0467,0.0,0.114,0.285,80.503,5LCjgqEc3uyHgWCjXHtijF,5LCjgqEc3uyHgWCjXHtijF,spotify:track:5LCjgqEc3uyHgWCjXHtijF,spotify:track:5LCjgqEc3uyHgWCjXHtijF,https://api.spotify.com/v1/tracks/5LCjgqEc3uyHgWCjXHtijF,4.0,beibs in the trap,Dibyo,beibs in the trap,5O3m57qaLz80EFO2JjpAns,108830.0,108830,True,30
El Corbata Gastador,Joaquin Bedoya,El Disco de Oro Joaquín Bedoya y Su Conjunto,18DzxaMDTgmjRvnEmy93YD,0.822,0.687,2.0,-5.783,0.0,0.114,0.762,0.0,0.111,0.979,79.807,1UibjmpTbs5bRpXasrGX0w,1UibjmpTbs5bRpXasrGX0w,spotify:track:1UibjmpTbs5bRpXasrGX0w,spotify:track:1UibjmpTbs5bRpXasrGX0w,https://api.spotify.com/v1/tracks/1UibjmpTbs5bRpXasrGX0w,3.0,El Corbata Gastador,Joaquin Bedoya,El Disco de Oro Joaquín Bedoya y Su Conjunto,18DzxaMDTgmjRvnEmy93YD,168200.0,168200,False,20
a short lofi nightmare,Dibyo,a short lofi nightmare,7vSFMe7XwBnudAKtjHdAtT,0.74,0.462,3.0,-6.448,1.0,0.256,0.784,0.000869,0.109,0.362,142.045,5SZ6daSFOlvuhIMCZve0D2,5SZ6daSFOlvuhIMCZve0D2,spotify:track:5SZ6daSFOlvuhIMCZve0D2,spotify:track:5SZ6daSFOlvuhIMCZve0D2,https://api.spotify.com/v1/tracks/5SZ6daSFOlvuhIMCZve0D2,3.0,a short lofi nightmare,Dibyo,a short lofi nightmare,7vSFMe7XwBnudAKtjHdAtT,67385.0,67384,False,44
Córdoba,Isaac Albéniz,Isaac Albéniz: Spanish Music For Classical Guitar,4QCQZHWcq0oD9sz6egf992,0.443,0.0726,5.0,-20.735,1.0,0.0452,0.985,0.927,0.092,0.0758,133.276,2O2EnV0pvISxux7FVzfpdh,2O2EnV0pvISxux7FVzfpdh,spotify:track:2O2EnV0pvISxux7FVzfpdh,spotify:track:2O2EnV0pvISxux7FVzfpdh,https://api.spotify.com/v1/tracks/2O2EnV0pvISxux7FVzfpdh,3.0,Córdoba,Isaac Albéniz,Isaac Albéniz: Spanish Music For Classical Guitar,4QCQZHWcq0oD9sz6egf992,366747.0,366746,False,17
this really makes me wanna die,itssvd,tape for when i'm sad,1EeYJrmjXcqx5PCZWu6WV1,0.818,0.0958,5.0,-24.055,0.0,0.42,0.936,0.181,0.253,0.316,64.838,0gylUD9CspOHQScaVdmNxH,0gylUD9CspOHQScaVdmNxH,spotify:track:0gylUD9CspOHQScaVdmNxH,spotify:track:0gylUD9CspOHQScaVdmNxH,https://api.spotify.com/v1/tracks/0gylUD9CspOHQScaVdmNxH,4.0,this really makes me wanna die,itssvd,tape for when i'm sad,1EeYJrmjXcqx5PCZWu6WV1,109200.0,109200,False,43
Hay Que Caramba Es la Vida,Los Corceles de Linares,Catorce Relinchidos,1jbdoZcVp2mwWdo2bYIWCY,0.847,0.953,2.0,-5.526,1.0,0.0479,0.162,4.55e-05,0.0398,0.962,121.355,6p0ImyNkHZ8YSgVHOQD7FD,6p0ImyNkHZ8YSgVHOQD7FD,spotify:track:6p0ImyNkHZ8YSgVHOQD7FD,spotify:track:6p0ImyNkHZ8YSgVHOQD7FD,https://api.spotify.com/v1/tracks/6p0ImyNkHZ8YSgVHOQD7FD,4.0,Hay Que Caramba Es la Vida,Los Corceles de Linares,Catorce Relinchidos,1jbdoZcVp2mwWdo2bYIWCY,158147.0,158146,False,11
you weren't special,CORBAL,desolated,7vM4D8AOkgWZIwblFTJi4L,0.631,0.0503,5.0,-26.085,1.0,0.151,0.992,0.0306,0.519,0.503,47.69,694z8SUdosLGjMeZsCPMqs,694z8SUdosLGjMeZsCPMqs,spotify:track:694z8SUdosLGjMeZsCPMqs,spotify:track:694z8SUdosLGjMeZsCPMqs,https://api.spotify.com/v1/tracks/694z8SUdosLGjMeZsCPMqs,3.0,you weren't special,CORBAL,desolated,7vM4D8AOkgWZIwblFTJi4L,53233.0,53232,False,43
El Coralillo,Grupo Marca Registrada,El Mismo De La Vida Ruina,4VtvkKRjnW0X7jxRkLUfsd,0.704,0.873,3.0,-4.28,1.0,0.173,0.352,0.0,0.1,0.812,117.725,1a4hziN6ltmrrm8rFWeOXd,1a4hziN6ltmrrm8rFWeOXd,spotify:track:1a4hziN6ltmrrm8rFWeOXd,spotify:track:1a4hziN6ltmrrm8rFWeOXd,https://api.spotify.com/v1/tracks/1a4hziN6ltmrrm8rFWeOXd,3.0,El Coralillo,Grupo Marca Registrada,El Mismo De La Vida Ruina,4VtvkKRjnW0X7jxRkLUfsd,176013.0,176013,False,19
own my soul,adi.,own my soul,3ArpmcQALKuFjcHBHGATxk,0.883,0.391,0.0,-10.954,1.0,0.427,0.609,0.148,0.439,0.358,117.978,1KuDzVbV6Bl8l4cY6gOEqc,1KuDzVbV6Bl8l4cY6gOEqc,spotify:track:1KuDzVbV6Bl8l4cY6gOEqc,spotify:track:1KuDzVbV6Bl8l4cY6gOEqc,https://api.spotify.com/v1/tracks/1KuDzVbV6Bl8l4cY6gOEqc,4.0,own my soul,adi.,own my soul,3ArpmcQALKuFjcHBHGATxk,99518.0,99518,False,42
Coral Corral,BOOMbear,Strange Vibes,5kUhxhVq8kffI7FJVK9hAx,0.813,0.251,7.0,-13.819,1.0,0.0505,0.631,0.000746,0.0967,0.721,129.975,02qY9C5ybzsiUtctothBwq,02qY9C5ybzsiUtctothBwq,spotify:track:02qY9C5ybzsiUtctothBwq,spotify:track:02qY9C5ybzsiUtctothBwq,https://api.spotify.com/v1/tracks/02qY9C5ybzsiUtctothBwq,4.0,Coral Corral,BOOMbear,Strange Vibes,5kUhxhVq8kffI7FJVK9hAx,269538.0,269538,False,2
Love Is the Same as Sadness,CORBAL,Love Is the Same as Sadness,4JcORch57yBGLItxgest7E,0.526,0.399,7.0,-15.288,1.0,0.424,0.872,0.0513,0.449,0.243,108.258,3C9A3V2QiUY7RM2l57SQGh,3C9A3V2QiUY7RM2l57SQGh,spotify:track:3C9A3V2QiUY7RM2l57SQGh,spotify:track:3C9A3V2QiUY7RM2l57SQGh,https://api.spotify.com/v1/tracks/3C9A3V2QiUY7RM2l57SQGh,4.0,Love Is the Same as Sadness,CORBAL,Love Is the Same as Sadness,4JcORch57yBGLItxgest7E,424953.0,424952,False,41
Coral,Banda Lagunera,Con la Fuerza de la Banda!,52GGfj1n1rHAgIAprLaudC,0.824,0.593,5.0,-7.78,1.0,0.056,0.327,0.000271,0.0731,0.874,105.179,6p9edW0MKAdwCuPGtPMPCl,6p9edW0MKAdwCuPGtPMPCl,spotify:track:6p9edW0MKAdwCuPGtPMPCl,spotify:track:6p9edW0MKAdwCuPGtPMPCl,https://api.spotify.com/v1/tracks/6p9edW0MKAdwCuPGtPMPCl,4.0,Coral,Banda Lagunera,Con la Fuerza de la Banda!,52GGfj1n1rHAgIAprLaudC,187246.0,187245,False,16
endless,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,0.339,0.258,7.0,-13.976,1.0,0.0387,0.832,0.0,0.0967,0.306,170.99,3mYwZtV5Y7b4DjCQdR35N7,3mYwZtV5Y7b4DjCQdR35N7,spotify:track:3mYwZtV5Y7b4DjCQdR35N7,spotify:track:3mYwZtV5Y7b4DjCQdR35N7,https://api.spotify.com/v1/tracks/3mYwZtV5Y7b4DjCQdR35N7,3.0,endless,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,239851.0,239850,False,42
Tu Complacencia,Corbán,Simplemente Amor,7kDaar4ihLq1C9YGemYTPe,0.718,0.289,9.0,-14.52,1.0,0.0702,0.764,3.7e-05,0.0667,0.606,139.902,44pvGqHcL3ztlUa3UyX8A9,44pvGqHcL3ztlUa3UyX8A9,spotify:track:44pvGqHcL3ztlUa3UyX8A9,spotify:track:44pvGqHcL3ztlUa3UyX8A9,https://api.spotify.com/v1/tracks/44pvGqHcL3ztlUa3UyX8A9,4.0,Tu Complacencia,Corbán,Simplemente Amor,7kDaar4ihLq1C9YGemYTPe,174080.0,174080,False,4
long nights,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,0.71,0.562,2.0,-9.956,0.0,0.0457,0.862,7.1e-06,0.081,0.713,140.018,5ghUBNjcJoHV7eh0wa87vr,5ghUBNjcJoHV7eh0wa87vr,spotify:track:5ghUBNjcJoHV7eh0wa87vr,spotify:track:5ghUBNjcJoHV7eh0wa87vr,https://api.spotify.com/v1/tracks/5ghUBNjcJoHV7eh0wa87vr,3.0,long nights,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,246538.0,246538,False,41
Cobra Coral,Irineu Barsé,7 Cordas,1Q9qm8Bwt7jiLka2KfJCGl,0.504,0.129,2.0,-20.065,0.0,0.0406,0.922,0.904,0.109,0.387,85.85,7a4DT7FGuqrY1Ozkfwsix9,7a4DT7FGuqrY1Ozkfwsix9,spotify:track:7a4DT7FGuqrY1Ozkfwsix9,spotify:track:7a4DT7FGuqrY1Ozkfwsix9,https://api.spotify.com/v1/tracks/7a4DT7FGuqrY1Ozkfwsix9,4.0,Cobra Coral,Irineu Barsé,7 Cordas,1Q9qm8Bwt7jiLka2KfJCGl,179109.0,179109,False,4
hurt,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,0.738,0.325,2.0,-9.844,0.0,0.0368,0.895,0.00267,0.263,0.73,92.572,6ykA7wqdOcpUyTD7SNO7kE,6ykA7wqdOcpUyTD7SNO7kE,spotify:track:6ykA7wqdOcpUyTD7SNO7kE,spotify:track:6ykA7wqdOcpUyTD7SNO7kE,https://api.spotify.com/v1/tracks/6ykA7wqdOcpUyTD7SNO7kE,4.0,hurt,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,84174.0,84174,False,41
La Corbata Barata,Orquesta Akokán,Orquesta Akokán,71QnNPSX1wsG9ZCUwKOFgE,0.5,0.656,0.0,-6.389,0.0,0.0543,0.658,0.0,0.0544,0.835,128.585,5tRMFXBCJL85m6J9CylVcJ,5tRMFXBCJL85m6J9CylVcJ,spotify:track:5tRMFXBCJL85m6J9CylVcJ,spotify:track:5tRMFXBCJL85m6J9CylVcJ,https://api.spotify.com/v1/tracks/5tRMFXBCJL85m6J9CylVcJ,4.0,La Corbata Barata,Orquesta Akokán,Orquesta Akokán,71QnNPSX1wsG9ZCUwKOFgE,325947.0,325946,False,11
would you be my baby?,CORBAL,desolated,7vM4D8AOkgWZIwblFTJi4L,0.692,0.151,1.0,-23.331,1.0,0.0729,0.922,0.367,0.286,0.824,94.3,5mJXskYofi55wX2IrmJwWi,5mJXskYofi55wX2IrmJwWi,spotify:track:5mJXskYofi55wX2IrmJwWi,spotify:track:5mJXskYofi55wX2IrmJwWi,https://api.spotify.com/v1/tracks/5mJXskYofi55wX2IrmJwWi,4.0,would you be my baby?,CORBAL,desolated,7vM4D8AOkgWZIwblFTJi4L,97020.0,97020,False,40
Colorado,Coral de Arpa latina,Arpa,7kWDFCe5kIv1GKSTyN2vkf,0.416,0.648,5.0,-9.354,1.0,0.0318,0.0221,0.865,0.177,0.954,144.611,7kKbhR62nGKZEEa1oi4MC0,7kKbhR62nGKZEEa1oi4MC0,spotify:track:7kKbhR62nGKZEEa1oi4MC0,spotify:track:7kKbhR62nGKZEEa1oi4MC0,https://api.spotify.com/v1/tracks/7kKbhR62nGKZEEa1oi4MC0,4.0,Colorado,Coral de Arpa latina,Arpa,7kWDFCe5kIv1GKSTyN2vkf,140760.0,140760,False,19
waited by the phone,CORBAL,Not Over Yet,56csJJuWYnFfn0dMh8IFHZ,0.884,0.181,10.0,-7.65,1.0,0.0568,0.829,0.795,0.11,0.311,90.232,2WFqxOUIvmQKEjjWauOzmr,2WFqxOUIvmQKEjjWauOzmr,spotify:track:2WFqxOUIvmQKEjjWauOzmr,spotify:track:2WFqxOUIvmQKEjjWauOzmr,https://api.spotify.com/v1/tracks/2WFqxOUIvmQKEjjWauOzmr,4.0,waited by the phone,CORBAL,Not Over Yet,56csJJuWYnFfn0dMh8IFHZ,98646.0,98645,False,39
El Coralillo,Los Canelos De Durango,Al Aire Libre,2Q0YZJ8WfVIk0leBkznOpF,0.731,0.566,10.0,-7.532,1.0,0.0354,0.142,0.0,0.304,0.921,109.04,36TsS77pt6YL84izRPZ7ZI,36TsS77pt6YL84izRPZ7ZI,spotify:track:36TsS77pt6YL84izRPZ7ZI,spotify:track:36TsS77pt6YL84izRPZ7ZI,https://api.spotify.com/v1/tracks/36TsS77pt6YL84izRPZ7ZI,3.0,El Coralillo,Los Canelos De Durango,Al Aire Libre,2Q0YZJ8WfVIk0leBkznOpF,183880.0,183880,False,12
got your lie,CORBAL,desolated,7vM4D8AOkgWZIwblFTJi4L,0.602,0.173,3.0,-20.845,1.0,0.0487,0.845,0.504,0.232,0.491,58.692,6H1OGISyGy65HM0DK6Ny3K,6H1OGISyGy65HM0DK6Ny3K,spotify:track:6H1OGISyGy65HM0DK6Ny3K,spotify:track:6H1OGISyGy65HM0DK6Ny3K,https://api.spotify.com/v1/tracks/6H1OGISyGy65HM0DK6Ny3K,4.0,got your lie,CORBAL,desolated,7vM4D8AOkgWZIwblFTJi4L,76412.0,76411,False,39
Los de Corbata,Gildardo Montoya,"Clásicos de la Música Tropical Colombiana, Vol. 5",6wwbztkl4sVGGgOmogoV22,0.672,0.702,3.0,-5.209,0.0,0.156,0.782,8.86e-06,0.0664,0.98,85.678,0AOJkKeI97ZEICihDPMwRi,0AOJkKeI97ZEICihDPMwRi,spotify:track:0AOJkKeI97ZEICihDPMwRi,spotify:track:0AOJkKeI97ZEICihDPMwRi,https://api.spotify.com/v1/tracks/0AOJkKeI97ZEICihDPMwRi,3.0,Los de Corbata,Gildardo Montoya,"Clásicos de la Música Tropical Colombiana, Vol. 5",6wwbztkl4sVGGgOmogoV22,168720.0,168720,False,15
I'm Sorry,LRN Slime,I Am Poison,1EgE2e36GO5GLm61jattiX,0.847,0.145,11.0,-15.971,0.0,0.437,0.767,0.0018,0.282,0.602,140.833,7H038Rl9zogDUvmrlPSUPS,7H038Rl9zogDUvmrlPSUPS,spotify:track:7H038Rl9zogDUvmrlPSUPS,spotify:track:7H038Rl9zogDUvmrlPSUPS,https://api.spotify.com/v1/tracks/7H038Rl9zogDUvmrlPSUPS,4.0,I'm Sorry,LRN Slime,I Am Poison,1EgE2e36GO5GLm61jattiX,136411.0,136410,False,40
COR,Pablo Bozzi,COR,2LaFhn1A2YzqeiRV8dsifv,0.386,0.394,11.0,-12.929,0.0,0.0351,0.33,0.948,0.0908,0.0381,132.565,67gGLuGbTEnenPbD1WIu3h,67gGLuGbTEnenPbD1WIu3h,spotify:track:67gGLuGbTEnenPbD1WIu3h,spotify:track:67gGLuGbTEnenPbD1WIu3h,https://api.spotify.com/v1/tracks/67gGLuGbTEnenPbD1WIu3h,1.0,COR,Pablo Bozzi,COR,2LaFhn1A2YzqeiRV8dsifv,341173.0,341172,False,33
endless - Slowed,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,0.395,0.228,5.0,-15.798,1.0,0.0325,0.86,2.28e-06,0.104,0.231,101.541,7KSjzfltsuDv2849N8KEIA,7KSjzfltsuDv2849N8KEIA,spotify:track:7KSjzfltsuDv2849N8KEIA,spotify:track:7KSjzfltsuDv2849N8KEIA,https://api.spotify.com/v1/tracks/7KSjzfltsuDv2849N8KEIA,4.0,endless - Slowed,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,269495.0,269495,False,38
The Coral Club,Michael Arthur Holloway,Strange Cargo,6hcpTDZ0bTyQTXMxCKpnTc,0.575,0.666,0.0,-10.743,1.0,0.0512,0.669,0.0296,0.635,0.351,148.007,0ptRqxM8d2dZ6t8mt7ZFBU,0ptRqxM8d2dZ6t8mt7ZFBU,spotify:track:0ptRqxM8d2dZ6t8mt7ZFBU,spotify:track:0ptRqxM8d2dZ6t8mt7ZFBU,https://api.spotify.com/v1/tracks/0ptRqxM8d2dZ6t8mt7ZFBU,4.0,The Coral Club,Michael Arthur Holloway,Strange Cargo,6hcpTDZ0bTyQTXMxCKpnTc,298337.0,298336,False,2
beatin' of your heart - Slowed,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,0.776,0.349,1.0,-11.037,1.0,0.0372,0.754,0.000179,0.127,0.468,111.3,0K1qdtGOnJ3A7xoS66aGwp,0K1qdtGOnJ3A7xoS66aGwp,spotify:track:0K1qdtGOnJ3A7xoS66aGwp,spotify:track:0K1qdtGOnJ3A7xoS66aGwp,https://api.spotify.com/v1/tracks/0K1qdtGOnJ3A7xoS66aGwp,4.0,beatin' of your heart - Slowed,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,268318.0,268318,False,38
Esta Noche,Grupo Coral 4,A Bailar,5ubjSHgvd2xnlFVHvuzFic,0.702,0.397,9.0,-14.632,1.0,0.0472,0.354,1.29e-05,0.113,0.927,103.844,1MKMIqAzzZnSyb6HV8GZVF,1MKMIqAzzZnSyb6HV8GZVF,spotify:track:1MKMIqAzzZnSyb6HV8GZVF,spotify:track:1MKMIqAzzZnSyb6HV8GZVF,https://api.spotify.com/v1/tracks/1MKMIqAzzZnSyb6HV8GZVF,4.0,Esta Noche,Grupo Coral 4,A Bailar,5ubjSHgvd2xnlFVHvuzFic,177960.0,177960,False,16
hurt - Slowed,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,0.693,0.362,0.0,-11.316,0.0,0.0361,0.88,0.119,0.122,0.603,82.347,7pDk5YRlKpU9Hza8A1Uh1v,7pDk5YRlKpU9Hza8A1Uh1v,spotify:track:7pDk5YRlKpU9Hza8A1Uh1v,spotify:track:7pDk5YRlKpU9Hza8A1Uh1v,https://api.spotify.com/v1/tracks/7pDk5YRlKpU9Hza8A1Uh1v,4.0,hurt - Slowed,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,94578.0,94577,False,38
El Besito,Los Corales,"Tropico ""The Music""",1vHsZ4KaWWlVwcyNYzl8YF,0.577,0.537,4.0,-13.598,0.0,0.059,0.255,0.000418,0.0893,0.662,90.139,2yEMPovUkXTqS538XNIxQp,2yEMPovUkXTqS538XNIxQp,spotify:track:2yEMPovUkXTqS538XNIxQp,spotify:track:2yEMPovUkXTqS538XNIxQp,https://api.spotify.com/v1/tracks/2yEMPovUkXTqS538XNIxQp,4.0,El Besito,Los Corales,"Tropico ""The Music""",1vHsZ4KaWWlVwcyNYzl8YF,286587.0,286586,False,17
I Don't Trust Nobody - Slowed and Reverb,ZRobb,Pain - Slowed and Reverb,53FIy6wa7F5TU8VXAGTXpC,0.678,0.141,5.0,-21.649,1.0,0.0655,0.919,0.171,0.105,0.495,86.928,1lvWEGjd633lrqoAb1aoaM,1lvWEGjd633lrqoAb1aoaM,spotify:track:1lvWEGjd633lrqoAb1aoaM,spotify:track:1lvWEGjd633lrqoAb1aoaM,https://api.spotify.com/v1/tracks/1lvWEGjd633lrqoAb1aoaM,4.0,I Don't Trust Nobody - Slowed and Reverb,ZRobb,Pain - Slowed and Reverb,53FIy6wa7F5TU8VXAGTXpC,104278.0,104277,False,39
The Coral Song,Kids TV 123,Educational Songs 3,1p4aAAwr9unLhUL0mrmsnn,0.536,0.302,8.0,-8.666,1.0,0.0368,0.879,0.0,0.1,0.605,141.512,4wKtcS1vdVM80wJQvub7Mo,4wKtcS1vdVM80wJQvub7Mo,spotify:track:4wKtcS1vdVM80wJQvub7Mo,spotify:track:4wKtcS1vdVM80wJQvub7Mo,https://api.spotify.com/v1/tracks/4wKtcS1vdVM80wJQvub7Mo,3.0,The Coral Song,Kids TV 123,Educational Songs 3,1p4aAAwr9unLhUL0mrmsnn,178800.0,178800,False,9
Up To Something,LRN Slime,L!FE IN HELL,07tIJJWtXJCRjSUZYU6rRI,0.563,0.371,7.0,-6.582,1.0,0.166,0.209,0.711,0.0799,0.843,191.704,5cjytYZYkwfXUDgfnL60Tm,5cjytYZYkwfXUDgfnL60Tm,spotify:track:5cjytYZYkwfXUDgfnL60Tm,spotify:track:5cjytYZYkwfXUDgfnL60Tm,https://api.spotify.com/v1/tracks/5cjytYZYkwfXUDgfnL60Tm,3.0,Up To Something,LRN Slime,L!FE IN HELL,07tIJJWtXJCRjSUZYU6rRI,135044.0,135043,False,40
Cordoba de Mis Amores,Alvaro Vizcaino,Esa Parte de Mi,5pdbYPVQNIRRvOQuZZ1pCn,0.683,0.52,11.0,-8.904,1.0,0.0564,0.741,0.0,0.2,0.721,130.001,5YIvruNTFmUoIyqbR0lvz5,5YIvruNTFmUoIyqbR0lvz5,spotify:track:5YIvruNTFmUoIyqbR0lvz5,spotify:track:5YIvruNTFmUoIyqbR0lvz5,https://api.spotify.com/v1/tracks/5YIvruNTFmUoIyqbR0lvz5,4.0,Cordoba de Mis Amores,Alvaro Vizcaino,Esa Parte de Mi,5pdbYPVQNIRRvOQuZZ1pCn,226187.0,226186,False,34
Karma - Acoustic,LRN Slime,17,7jnbLDJi3YQbUY5a45AkdT,0.847,0.0331,0.0,-23.944,0.0,0.21,0.661,0.202,0.122,0.786,90.698,7prVUA7cvslBAHC0q9o5b1,7prVUA7cvslBAHC0q9o5b1,spotify:track:7prVUA7cvslBAHC0q9o5b1,spotify:track:7prVUA7cvslBAHC0q9o5b1,https://api.spotify.com/v1/tracks/7prVUA7cvslBAHC0q9o5b1,5.0,Karma - Acoustic,LRN Slime,17,7jnbLDJi3YQbUY5a45AkdT,183181.0,183180,False,41
Boot,Corban Samuels,Original Form,00sIhhynbupMdrQWiRNcHi,0.161,0.242,10.0,-14.412,1.0,0.0336,0.921,0.932,0.112,0.0363,80.724,1jsh1d7Z1JIGqvZq4F5MvK,1jsh1d7Z1JIGqvZq4F5MvK,spotify:track:1jsh1d7Z1JIGqvZq4F5MvK,spotify:track:1jsh1d7Z1JIGqvZq4F5MvK,https://api.spotify.com/v1/tracks/1jsh1d7Z1JIGqvZq4F5MvK,3.0,Boot,Corban Samuels,Original Form,00sIhhynbupMdrQWiRNcHi,81001.0,81000,False,13
screaming louder,CORBAL,Not Over Yet,56csJJuWYnFfn0dMh8IFHZ,0.854,0.249,7.0,-14.616,1.0,0.0671,0.393,0.96,0.0979,0.96,132.622,18MsOzgixvwII33jY54Okd,18MsOzgixvwII33jY54Okd,spotify:track:18MsOzgixvwII33jY54Okd,spotify:track:18MsOzgixvwII33jY54Okd,https://api.spotify.com/v1/tracks/18MsOzgixvwII33jY54Okd,4.0,screaming louder,CORBAL,Not Over Yet,56csJJuWYnFfn0dMh8IFHZ,115914.0,115914,False,36
Coral Wonder,George Fenton With The BBC Orchestra,The Blue Planet (Original Television Soundtrack),7AQ9M23tA6AlBSsl7DocBJ,0.154,0.0846,9.0,-19.657,0.0,0.0438,0.984,0.925,0.106,0.0331,81.167,2BSA5Gpqn8cWRcESFbftuQ,2BSA5Gpqn8cWRcESFbftuQ,spotify:track:2BSA5Gpqn8cWRcESFbftuQ,spotify:track:2BSA5Gpqn8cWRcESFbftuQ,https://api.spotify.com/v1/tracks/2BSA5Gpqn8cWRcESFbftuQ,3.0,Coral Wonder,George Fenton With The BBC Orchestra,The Blue Planet (Original Television Soundtrack),7AQ9M23tA6AlBSsl7DocBJ,144467.0,144466,False,10
i don't want you - Slowed,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,0.642,0.162,10.0,-15.204,0.0,0.0693,0.668,0.484,0.106,0.676,121.159,4h0KvGUjfCYRMDZVRWaDHY,4h0KvGUjfCYRMDZVRWaDHY,spotify:track:4h0KvGUjfCYRMDZVRWaDHY,spotify:track:4h0KvGUjfCYRMDZVRWaDHY,https://api.spotify.com/v1/tracks/4h0KvGUjfCYRMDZVRWaDHY,4.0,i don't want you - Slowed,GenriX,"unfortunately yours,",1fm7CNqCCdnqOoxdb23VTs,191709.0,191709,False,37
Coral,"Agustín Carbonell ""Bola""","Agustín Carbonell ""Bola""",7rEdRglFMmXyrdS7jZNS5M,0.518,0.345,5.0,-15.955,0.0,0.0418,0.814,0.881,0.0955,0.704,128.502,6FqEGh2U3XyYIYWmhyGLCl,6FqEGh2U3XyYIYWmhyGLCl,spotify:track:6FqEGh2U3XyYIYWmhyGLCl,spotify:track:6FqEGh2U3XyYIYWmhyGLCl,https://api.spotify.com/v1/tracks/6FqEGh2U3XyYIYWmhyGLCl,3.0,Coral,"Agustín Carbonell ""Bola""","Agustín Carbonell ""Bola""",7rEdRglFMmXyrdS7jZNS5M,110160.0,110160,False,0
